calibrations,residual_count,initial_soc_kwh,final_soc_kwh,calibration_seconds,day_seconds
"[{'theta': array([-5.21901322e+03, -4.16249776e+03, -1.18747188e+00, -3.78809454e+02,
       -1.73645262e+00, -5.93938528e+03, -1.63944382e-01]), 'n_active': 7, 'beta1_train': 680.284294317973, 'beta0_train': 187.03300869681792, 'beta1_val': -732.61244091361, 'beta0_val': -759.0067308856801, 'selected_score': 66.43534846244012, 'evaluations': 320, 'seconds': 0.8252537999942433, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,1824.2130018518515,2260.820611481481,0.8252537999942433,0.9528304999985266
"[{'theta': array([-6.77772897e+03, -4.26865908e+03, -6.51951565e-01, -4.12118342e+02,
       -1.23760073e-01, -8.84273030e+03,  1.10897003e+00]), 'n_active': 7, 'beta1_train': 1019.8550447176873, 'beta0_train': 505.56676990343243, 'beta1_val': -49.55096050116458, 'beta0_val': -500.9104906391624, 'selected_score': 400.6758001873977, 'evaluations': 320, 'seconds': 0.6820568999974057, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,2260.820611481481,2084.2494831481513,0.6820568999974057,0.8100816999940434
"[{'theta': array([-1.57439878e+03, -8.93246905e+03, -7.36729164e-01, -4.38303602e+02,
        2.91138870e-01, -6.21806216e+03, -1.40347387e+00]), 'n_active': 7, 'beta1_train': 190.34674952587287, 'beta0_train': -100.92950493209952, 'beta1_val': -469.77011406986594, 'beta0_val': -596.1304700363822, 'selected_score': -160.08138424747438, 'evaluations': 320, 'seconds': 0.6991625999944517, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,2084.2494831481513,1898.4376396664368,0.6991625999944517,0.7931184000044595
"[{'theta': array([-2.45325405e+03, -1.25649975e+03,  1.13803255e+00, -4.86610648e+02,
       -2.03770639e-01, -2.05236714e+03, -3.43754464e-01]), 'n_active': 7, 'beta1_train': -2770.7625044816273, 'beta0_train': -3133.5569602961677, 'beta1_val': -3190.7901143986915, 'beta0_val': -3296.799025133025, 'selected_score': -3185.1748724466215, 'evaluations': 320, 'seconds': 0.7084743000013987, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,1898.4376396664368,9387.912146328843,0.7084743000013987,0.774514899996575
"[{'theta': array([-4.00390830e+03, -1.56756741e+03, -1.97290315e+00, -3.41983056e+02,
       -1.64603403e+00, -5.73154289e+03, -1.46590198e+00]), 'n_active': 7, 'beta1_train': 1668.0023683166933, 'beta0_train': -832.2605468411132, 'beta1_val': 113.64858020772408, 'beta0_val': -1364.0364292246923, 'selected_score': -930.7707899424731, 'evaluations': 320, 'seconds': 0.29797030000190716, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,9387.912146328843,3270.2561456530193,0.29797030000190716,0.37808910000603646
"[{'theta': array([-9600., -9600.,     0., -9600.,     0., -9600.,     0.]), 'n_active': 7, 'beta1_train': 313.434609411907, 'beta0_train': -260.2367550088966, 'beta1_val': 1765.2834307606518, 'beta0_val': -265.3781697065135, 'selected_score': -260.2367550088966, 'evaluations': 320, 'seconds': 0.897848000007798, 'method': 'differential_evolution_v2', 'accepted_search': False, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,3270.2561456530193,1892.4237203214645,0.897848000007798,1.0082818000082625
"[{'theta': array([0., 0., 0., 0., 0., 0., 0.]), 'n_active': 7, 'beta1_train': 590.3873155869837, 'beta0_train': -155.1660281500156, 'beta1_val': 7469.21800398915, 'beta0_val': 13308.258229961548, 'selected_score': 590.3873155869837, 'evaluations': 320, 'seconds': 0.6707912999991095, 'method': 'differential_evolution_v2', 'accepted_search': False, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,1892.4237203214645,1547.833524444446,0.6707912999991095,0.7604288000002271
"[{'theta': array([ 4.87115914e+00, -2.39724528e+03, -1.23107413e+00, -6.85498183e+02,
        9.62447895e-02, -7.52017018e+03, -9.49605927e-01]), 'n_active': 7, 'beta1_train': 421.90814268338124, 'beta0_train': -186.99605963827955, 'beta1_val': 10441.666140404464, 'beta0_val': 8212.952381815307, 'selected_score': -280.87842897932586, 'evaluations': 320, 'seconds': 0.6120398000057321, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,1547.833524444446,1222.647909444444,0.6120398000057321,0.6783958000014536
"[{'theta': array([0., 0., 0., 0., 0., 0., 0.]), 'n_active': 7, 'beta1_train': 560.4723464921166, 'beta0_train': -189.25720247205768, 'beta1_val': 24531.962312534248, 'beta0_val': 27510.892123723734, 'selected_score': 560.4723464921166, 'evaluations': 320, 'seconds': 0.5506185999984154, 'method': 'differential_evolution_v2', 'accepted_search': False, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,1222.647909444444,1477.383290740739,0.5506185999984154,0.6244276000070386
"[{'theta': array([0., 0., 0., 0., 0., 0., 0.]), 'n_active': 7, 'beta1_train': 284.3207418064024, 'beta0_train': -3.6509489402117805, 'beta1_val': 4977.586117303095, 'beta0_val': 5241.615293327284, 'selected_score': 284.3207418064024, 'evaluations': 320, 'seconds': 0.5681777999998303, 'method': 'differential_evolution_v2', 'accepted_search': False, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,1477.383290740739,1684.9504562962977,0.5681777999998303,0.630955400003586
"[{'theta': array([-7.11655155e+01, -8.53094597e+03, -7.35704056e-01, -2.74159486e+03,
       -1.70127979e+00, -5.25792646e+02,  1.07195130e+00]), 'n_active': 7, 'beta1_train': -3118.8934526529906, 'beta0_train': -3355.5535188636363, 'beta1_val': -3670.6571602868826, 'beta0_val': -4007.2342713662347, 'selected_score': -3459.882104831034, 'evaluations': 320, 'seconds': 0.5139132000040263, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,1684.9504562962977,9722.314322407407,0.5139132000040263,0.5781820999982301
"[{'theta': array([-8.34364331e+03, -6.82073340e+03,  3.11608178e-01, -5.02510918e+02,
        1.40723743e-01, -4.63099178e+03, -8.51065194e-01]), 'n_active': 7, 'beta1_train': 461.19255927110385, 'beta0_train': 124.4561589455704, 'beta1_val': 738.4778649529583, 'beta0_val': -600.4497605838609, 'selected_score': 22.114249775006414, 'evaluations': 320, 'seconds': 0.5213637999986531, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,9722.314322407407,1612.6465548148162,0.5213637999986531,0.5963042000075802
"[{'theta': array([-9.29134535e+03, -8.39551520e+03,  1.88639456e+00, -4.91680040e+02,
       -4.51472308e-01, -4.36816292e+03,  1.51136298e-01]), 'n_active': 7, 'beta1_train': 336.1045603045581, 'beta0_train': -105.05918872312375, 'beta1_val': 861.9508497257523, 'beta0_val': -1045.2527832444446, 'selected_score': -209.97606138441463, 'evaluations': 320, 'seconds': 0.5312577000004239, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,1612.6465548148162,2774.3881633333326,0.5312577000004239,0.6009257999976398
"[{'theta': array([-8.06878467e+03, -5.25230848e+03,  1.69528794e-02, -5.89312815e+02,
       -3.35119874e-01, -5.95516736e+03, -2.44517966e-01]), 'n_active': 7, 'beta1_train': 851.4331600250292, 'beta0_train': 347.90582540797254, 'beta1_val': -750.0530165428627, 'beta0_val': -903.7315750989768, 'selected_score': 235.61443493645373, 'evaluations': 320, 'seconds': 0.6210420999996131, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,2774.3881633333326,2019.1340129304083,0.6210420999996131,0.7138844000000972
"[{'theta': array([-8.05027038e+02, -4.04610615e+03,  8.82399549e-01, -6.85280313e+02,
       -1.18739771e+00, -5.39724960e+03, -3.21318016e-01]), 'n_active': 7, 'beta1_train': 1239.6604506460028, 'beta0_train': 403.9338848612922, 'beta1_val': -567.4587477065716, 'beta0_val': -882.6817911753099, 'selected_score': 262.03316262649435, 'evaluations': 320, 'seconds': 0.647527799999807, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,2019.1340129304083,1927.4051075925956,0.647527799999807,0.7318135999958031
"[{'theta': array([-3.06674831e+02, -4.51038541e+02,  1.03000994e+00, -7.63888797e+02,
        8.39099987e-01, -5.73677918e+03, -8.96125912e-01]), 'n_active': 7, 'beta1_train': 1273.1851008123242, 'beta0_train': 804.5147327688458, 'beta1_val': -336.38341946251165, 'beta0_val': -502.69594231230457, 'selected_score': 659.9584728011401, 'evaluations': 320, 'seconds': 0.5484685999981593, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,1927.4051075925956,2064.1257859259263,0.5484685999981593,0.6263792000099784
"[{'theta': array([-7.12573701e+03, -9.42083021e+03, -1.90078333e-01, -3.34050925e+03,
       -1.51571225e+00, -4.80588324e+02,  1.33314112e+00]), 'n_active': 7, 'beta1_train': -64.98188816823723, 'beta0_train': -321.55413278584786, 'beta1_val': -1466.6614700223752, 'beta0_val': -1522.0005753993826, 'selected_score': -499.51962366300467, 'evaluations': 320, 'seconds': 0.69580020000285, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,2064.1257859259263,4235.1982287037035,0.69580020000285,0.8046322000009241
"[{'theta': array([-9.07713675e+01, -6.52674907e+03,  8.88236078e-01, -5.59741465e+03,
        1.80030768e+00, -2.19510746e+02, -1.96670712e-01]), 'n_active': 7, 'beta1_train': -3396.99509536833, 'beta0_train': -3575.7919961849184, 'beta1_val': -4526.701906019855, 'beta0_val': -4696.418430017945, 'selected_score': -3736.4788426481045, 'evaluations': 320, 'seconds': 1.2282066000043415, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,4235.1982287037035,10800.0,1.2282066000043415,1.4124221999954898
"[{'theta': array([-1.17189756e+03, -7.70227127e+02, -1.15565273e+00, -4.94307600e+02,
       -1.62412000e+00, -6.25189589e+03,  9.95346705e-01]), 'n_active': 7, 'beta1_train': 1578.323877529793, 'beta0_train': 828.1943900947482, 'beta1_val': -618.3302771528824, 'beta0_val': -856.398008552881, 'selected_score': 645.5236289416142, 'evaluations': 320, 'seconds': 0.7090706000017235, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,10800.0,2006.822573703706,0.7090706000017235,0.8670281999948202
"[{'theta': array([ 8.23212550e+03, -7.25859520e+02, -1.72387191e+00, -6.87913115e+02,
        1.00656883e+00, -7.82587944e+03,  5.09804618e-01]), 'n_active': 7, 'beta1_train': 1233.3185396545236, 'beta0_train': 880.1462858453558, 'beta1_val': -331.08650875254705, 'beta0_val': -749.7216119032265, 'selected_score': 640.6154509814031, 'evaluations': 320, 'seconds': 0.6965294999972684, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,2006.822573703706,2518.783765058409,0.6965294999972684,0.7891177999990759
"[{'theta': array([-9600., -9600.,     0., -9600.,     0., -9600.,     0.]), 'n_active': 7, 'beta1_train': 982.0682803432309, 'beta0_train': 549.3164244058134, 'beta1_val': -1111.093903970465, 'beta0_val': -1778.492552164445, 'selected_score': 549.3164244058134, 'evaluations': 320, 'seconds': 0.6604689999949187, 'method': 'differential_evolution_v2', 'accepted_search': False, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,2518.783765058409,4136.777224377576,0.6604689999949187,0.7513200999965193
"[{'theta': array([ 0.00000000e+00, -5.56090119e+03, -1.03861902e+00, -7.66326662e+03,
        1.31472266e+00, -5.69409395e+03,  2.02237468e-01]), 'n_active': 7, 'beta1_train': 1573.4819090265394, 'beta0_train': 1179.2829974785925, 'beta1_val': -766.1604850512136, 'beta0_val': -766.1604850512136, 'selected_score': 912.2542755440647, 'evaluations': 320, 'seconds': 0.7304046000062954, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,4136.777224377576,2718.55062574074,0.7304046000062954,0.8217971999984002
"[{'theta': array([ 1.98391302e+02, -7.89875368e+02, -8.76736209e-01, -1.96891467e+03,
       -7.87196465e-01, -8.36638289e+03,  1.36442974e-01]), 'n_active': 7, 'beta1_train': 2747.2369097801206, 'beta0_train': 2479.095536581756, 'beta1_val': -221.74629222701367, 'beta0_val': -644.1681037734164, 'selected_score': 1722.4318961352242, 'evaluations': 320, 'seconds': 0.6456566999986535, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,2718.55062574074,1949.7979518518541,0.6456566999986535,0.737033600002178
"[{'theta': array([-9600., -9600.,     0., -9600.,     0., -9600.,     0.]), 'n_active': 7, 'beta1_train': 360.2954830950464, 'beta0_train': 333.4658664229102, 'beta1_val': -1299.313626032116, 'beta0_val': -1493.6487720855148, 'selected_score': 333.4658664229102, 'evaluations': 320, 'seconds': 0.6151727999967989, 'method': 'differential_evolution_v2', 'accepted_search': False, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,1949.7979518518541,4134.45567577057,0.6151727999967989,0.6923925000010058
"[{'theta': array([-2.01612994e+02, -6.67913890e+02, -1.88943307e+00, -8.98714074e+03,
        1.49626853e-01, -1.23493194e+03,  5.68024183e-01]), 'n_active': 7, 'beta1_train': -1818.456637707752, 'beta0_train': -1865.6703394153385, 'beta1_val': -3569.762554781401, 'beta0_val': -3899.9843010817945, 'selected_score': -2289.7736770326137, 'evaluations': 320, 'seconds': 0.608797399996547, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,4134.45567577057,9356.24255111111,0.608797399996547,0.6923058000102174
"[{'theta': array([-9600., -9600.,     0., -9600.,     0., -9600.,     0.]), 'n_active': 7, 'beta1_train': 2204.849633527438, 'beta0_train': 2270.3872067275133, 'beta1_val': -704.8501741912038, 'beta0_val': -737.2923082940331, 'selected_score': 2270.3872067275133, 'evaluations': 320, 'seconds': 0.5363094000058481, 'method': 'differential_evolution_v2', 'accepted_search': False, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,9356.24255111111,2093.5398443060008,0.5363094000058481,0.6156416000012541
"[{'theta': array([-9600., -9600.,     0., -9600.,     0., -9600.,     0.]), 'n_active': 7, 'beta1_train': 2383.5605902790912, 'beta0_train': 2610.6948360069428, 'beta1_val': -679.7796562991765, 'beta0_val': -849.7268197073049, 'selected_score': 2610.6948360069428, 'evaluations': 320, 'seconds': 0.5665762999997241, 'method': 'differential_evolution_v2', 'accepted_search': False, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,2093.5398443060008,1689.3525638888907,0.5665762999997241,0.6422825000045123
"[{'theta': array([-9600., -9600.,     0., -9600.,     0., -9600.,     0.]), 'n_active': 7, 'beta1_train': 2639.4785494708344, 'beta0_train': 2941.7356710400563, 'beta1_val': -548.7895248113578, 'beta0_val': -687.1732502280245, 'selected_score': 2941.7356710400563, 'evaluations': 320, 'seconds': 0.5613041999895358, 'method': 'differential_evolution_v2', 'accepted_search': False, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,1689.3525638888907,2048.1156812962977,0.5613041999895358,0.631135900010122
"[{'theta': array([ 2.57541099e+03, -2.47074618e+02,  1.33895419e-01, -4.92965693e+02,
       -5.14888418e-01, -3.86293066e+03, -6.46572535e-01]), 'n_active': 7, 'beta1_train': 3067.99270114817, 'beta0_train': 3216.6423840292564, 'beta1_val': -820.9276389058087, 'beta0_val': -835.7885494197432, 'selected_score': 2223.1191182703956, 'evaluations': 320, 'seconds': 0.5454377999994904, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,2048.1156812962977,1826.4172687662578,0.5454377999994904,0.6173849999904633
"[{'theta': array([-9600., -9600.,     0., -9600.,     0., -9600.,     0.]), 'n_active': 7, 'beta1_train': 3518.6981667236237, 'beta0_train': 3914.6432807503634, 'beta1_val': -220.31104537085082, 'beta0_val': -535.4356351717287, 'selected_score': 3914.6432807503634, 'evaluations': 320, 'seconds': 0.5315299999929266, 'method': 'differential_evolution_v2', 'accepted_search': False, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,1826.4172687662578,1908.9891861111123,0.5315299999929266,0.605227099993499
